car_dealership,price,city,brand,model,release_date,type_of_ban,color,distance,gearbox,gear,is_new,views,owners,market,seats,Yüngül lehimli disklər,ABS,Lyuk,Yağış sensoru,Mərkəzi qapanma,Park radarı,Kondisioner,Oturacaqların isidilməsi,Dəri salon,Ksenon lampalar,Arxa görüntü kamerası,Yan pərdələr,Oturacaqların ventilyasiyası,engine_power,horsepower,fuel,condition_1,condition_2,day,month,year
0,13200.0,Bakı,Toyota,Auris,2007,Hetçbek,Gümüşü,178000,Mexaniki,Ön,0,99,1,Avropa,4,1,1,0,1,1,0,1,0,0,0,0,0,0,1,90,Dizel,0,0,28,5,2023
1,35190.0,Bakı,Mercedes,E 220,2010,Sedan,Boz,176000,Avtomat,Arxa,0,10978,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,0,0,0,2,170,Dizel,0,0,28,5,2023
0,24300.0,Xaçmaz,Mitsubishi,L200,2012,Pikap,Ağ,399763,Mexaniki,Tam,0,650,1,Avropa,4,0,1,0,0,1,0,1,0,0,0,0,0,0,2,136,Dizel,0,1,25,5,2023
1,34400.0,Bakı,Kia,Sorento,2013,Offroader / SUV,Göy,173152,Avtomat,Tam,0,397,1,Koreya,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,28,5,2023
0,17500.0,Bakı,Mercedes,E 320,2000,Sedan,Göy,328000,Avtomat,Arxa,0,1227,2,Avropa,5,1,1,1,1,1,0,1,1,1,1,1,1,0,3,224,Benzin,0,0,25,5,2023
0,61200.0,Bakı,Toyota,Camry,2019,Sedan,Qara,91000,Avtomat,Ön,0,1237,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,0,1,1,0,2,181,Benzin,0,0,27,5,2023
1,14800.0,Sumqayıt,Mercedes,E 220,1999,Sedan,Ağ,356455,Avtomat,Arxa,0,13759,1,Avropa,5,1,1,1,0,1,0,1,1,1,1,0,1,0,2,143,Dizel,0,0,27,5,2023
0,35100.0,Bakı,Isuzu,NPR 75 L,2008,Yük maşını,Ağ,260000,Mexaniki,Arxa,0,81,1,Avropa,3,1,1,1,1,1,1,1,1,1,1,1,1,1,4,170,Dizel,0,0,28,5,2023
1,33900.0,Sumqayıt,Hyundai,Santa Fe,2012,Offroader / SUV,Göy,200576,Avtomat,Ön,0,419,1,Koreya,5,1,1,0,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,28,5,2023
1,24800.0,Bakı,Hyundai,Sonata,2014,Sedan,Qara,123000,Avtomat,Ön,0,3306,1,Amerika,5,1,1,0,1,1,1,1,1,1,1,1,1,0,2,178,Benzin,0,0,28,5,2023
0,27500.0,Bakı,Chevrolet,Cobalt,2022,Sedan,Qara,44000,Mexaniki,Ön,0,145,1,Avropa,5,1,1,0,0,1,0,1,1,0,0,0,0,0,1,106,Benzin,0,0,28,5,2023
0,5400.0,Sumqayıt,LADA (VAZ),2107,2005,Sedan,Ağ,21500,Mexaniki,Ön,0,194,1,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,26,5,2023
0,5800.0,Tərtər,Opel,Vectra,1997,Hetçbek,Tünd qırmızı,550000,Mexaniki,Ön,0,276,1,Avropa,5,1,1,0,1,0,0,0,0,0,0,0,1,0,1,104,Benzin,0,0,27,5,2023
0,11000.0,Gəncə,Mercedes,E 240,1998,Sedan,Gümüşü,111111,Avtomat,Arxa,0,195,1,Avropa,5,0,1,0,0,0,0,1,0,1,0,0,0,0,2,170,Benzin,0,0,28,5,2023
1,24900.0,Sumqayıt,Hyundai,ix35,2010,Offroader / SUV,Qara,182589,Avtomat,Tam,0,784,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,0,2,178,Benzin,0,0,28,5,2023
1,93500.0,Bakı,Zeekr,001,2022,Hetçbek,Boz,0,Avtomat,Tam,0,28638,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,0,0,0,544,Elektro,0,0,9,5,2023
0,6500.0,Yevlax,Mercedes,E 200,1989,Sedan,Göy,247026,Mexaniki,Arxa,0,369,2,Amerika,5,0,0,1,0,0,0,0,0,0,0,0,0,0,2,122,Benzin,0,0,26,5,2023
0,2500.0,Bakı,Iran Khodro,Samand,2007,Sedan,Boz,225000,Mexaniki,Ön,0,205,1,Avropa,5,0,1,0,0,0,0,1,0,0,1,0,0,0,1,100,Benzin,1,1,28,5,2023
0,9700.0,Bakı,LADA (VAZ),Niva,2014,Offroader / SUV,Göy,198000,Mexaniki,Tam,0,1178,1,Rusiya,5,1,1,0,0,1,0,0,0,1,0,0,1,0,1,80,Benzin,0,0,26,5,2023
0,9000.0,Bakı,Opel,Astra,2006,Hetçbek,Mavi,123500,Mexaniki,Ön,0,5138,1,Avropa,5,1,1,0,1,1,1,1,1,1,1,1,1,1,1,90,Benzin,0,0,28,5,2023
0,20500.0,Bakı,Hyundai,i40,2012,Sedan,Gümüşü,263000,Mexaniki,Ön,0,7390,1,Avropa,5,1,1,0,1,1,1,1,1,0,1,1,1,0,1,136,Dizel,0,0,28,5,2023
0,39000.0,Bakı,Mercedes,GL 320,2008,Offroader / SUV,Ağ,210000,Avtomat,Tam,0,567,1,Avropa,7,1,1,1,1,1,1,1,1,1,1,1,0,0,3,224,Dizel,0,0,25,5,2023
0,10500.0,Bakı,Nissan,Maxima,2007,Sedan,Qara,259320,Avtomat,Ön,0,2108,2,Avropa,5,1,0,0,1,1,0,1,0,0,1,1,1,0,3,200,Benzin,0,0,28,5,2023
0,58000.0,Bakı,Lexus,LS 600h,2013,Sedan,Qara,178000,Avtomat,Arxa,0,1712,0,Rəsmi diler,4,0,1,1,1,1,1,1,1,1,1,1,1,1,6,421,Hibrid,0,0,26,5,2023
0,21000.0,Bakı,Toyota,Fortuner,2006,Offroader / SUV,Qara,354000,Avtomat,Tam,0,1646,2,Yaponiya,7,1,1,1,1,1,1,1,1,0,1,1,1,1,2,160,Benzin,0,0,28,5,2023
1,71400.0,Bakı,Jeep,Wrangler,2019,Offroader / SUV,Yaş Asfalt,40234,Avtomat,Tam,0,271,1,Rəsmi diler,7,1,1,0,1,1,1,1,1,0,1,1,1,1,2,272,Benzin,0,0,28,5,2023
0,13000.0,Sumqayıt,Toyota,Corolla,2005,Hetçbek,Gümüşü,282000,Mexaniki,Ön,0,398,2,Yaponiya,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,90,Dizel,0,0,25,5,2023
1,67830.0,Bakı,Polestar,2,2022,Hetçbek,Boz,0,Avtomat,Arxa,0,129946,1,Avropa,5,1,1,1,1,1,1,1,1,0,1,1,0,0,0,224,Elektro,0,0,27,5,2023
1,44500.0,Bakı,Kia,Sorento,2017,Offroader / SUV,Ağ,162673,Avtomat,Ön,0,2223,1,Koreya,7,1,0,0,0,1,1,1,1,1,0,1,0,0,2,186,Dizel,0,0,26,5,2023
0,22400.0,Bakı,Volkswagen,Passat CC,2012,Sedan,Ağ,135000,Avtomat,Ön,0,192,2,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,200,Benzin,0,0,28,5,2023
0,5900.0,Balakən,LADA (VAZ),2107,2005,Sedan,Ağ,90536,Mexaniki,Arxa,0,1245,3,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,28,5,2023
0,37800.0,Bakı,Kia,Sorento,2015,Offroader / SUV,Gümüşü,45000,Avtomat,Tam,0,500,1,Koreya,7,1,1,0,1,1,1,1,1,1,0,1,1,1,2,184,Dizel,0,0,26,5,2023
0,3300.0,Bakı,Opel,Omega,1997,Sedan,Gümüşü,246780,Avtomat,Ön,0,3991,1,Avropa,5,1,1,0,1,1,1,1,0,1,1,0,1,1,2,136,Benzin,0,0,27,5,2023
0,5555.0,Bakı,Volkswagen,Passat,2005,Sedan,Gümüşü,263000,Avtomat,Ön,0,2231,1,Amerika,5,1,1,1,1,1,0,1,0,1,0,0,1,0,2,150,Benzin,0,0,27,5,2023
0,7200.0,Bakı,BMW,320,1995,Sedan,Mavi,465800,Avtomat,Arxa,0,353,3,Avropa,5,1,1,0,0,1,0,1,0,0,0,0,0,0,2,150,Benzin,0,1,28,5,2023
0,28900.0,Bakı,Hyundai,Elantra,2014,Sedan,Yaş Asfalt,141300,Avtomat,Ön,0,775,2,Amerika,5,1,1,0,0,1,0,1,1,1,1,1,0,0,1,150,Benzin,0,0,28,5,2023
0,13800.0,Bakı,Mercedes,E 320,2000,Sedan,Qara,257970,Avtomat,Arxa,0,226,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,0,0,3,224,Benzin,0,0,28,5,2023
0,12500.0,Lənkəran,Nissan,Tiida,2008,Hetçbek,Qara,220000,Mexaniki,Ön,0,150,3,Amerika,5,1,1,0,1,1,0,1,0,0,1,0,1,1,1,109,Dizel,0,0,28,5,2023
0,15800.0,Bakı,Chevrolet,Cruze,2016,Sedan,Gümüşü,197000,Avtomat,Arxa,0,127,2,Amerika,5,1,1,1,1,1,1,1,1,0,1,1,1,1,1,141,Benzin,0,0,25,5,2023
0,13700.0,Bakı,Toyota,Prius,2008,Liftbek,Göy,250000,Avtomat,Ön,0,587,1,Amerika,5,1,1,0,0,1,1,1,0,0,0,0,0,0,1,76,Hibrid,0,0,27,5,2023
0,2500.0,Bakı,LADA (VAZ),2107,1989,Sedan,Tünd qırmızı,35784,Mexaniki,Arxa,0,2426,1,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,26,5,2023
1,10800.0,Sumqayıt,ZAZ,Vida,2015,Sedan,Gümüşü,127000,Mexaniki,Ön,0,8228,2,Avropa,5,1,1,0,0,1,0,1,0,0,1,0,1,0,1,109,Benzin,0,0,27,5,2023
1,36890.0,Bakı,BMW,528,2015,Sedan,Qara,150000,Avtomat,Arxa,0,316,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,245,Benzin,0,0,25,5,2023
0,12600.0,Bakı,Toyota,Prius,2008,Liftbek,Yaş Asfalt,196000,Avtomat,Ön,0,3882,1,Amerika,5,0,1,0,0,0,1,1,0,0,1,1,0,0,1,76,Hibrid,0,0,28,5,2023
0,34500.0,Masallı,DAF,95 XF,2003,Dartqı,Ağ,1500000,Mexaniki,Arxa,0,4227,1,Avropa,2,0,1,0,0,0,0,0,0,0,0,0,0,0,12,440,Dizel,0,0,26,5,2023
1,12700.0,Bakı,Nissan,March,2012,Hetçbek,Qəhvəyi,59000,Avtomat,Ön,0,2824,1,Yaponiya,5,1,1,0,1,1,1,1,0,0,1,1,1,0,1,80,Benzin,0,0,27,5,2023
0,36800.0,Bakı,Hyundai,Santa Fe,2014,Offroader / SUV,Ağ,119000,Avtomat,Ön,0,3989,1,Koreya,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,22,5,2023
0,14900.0,Bakı,Kia,Ceed,2009,Hetçbek,Boz,247095,Mexaniki,Ön,0,5910,2,Rəsmi diler,5,1,1,0,1,1,0,1,0,0,1,0,0,0,1,115,Dizel,0,0,28,5,2023
0,13000.0,Gəncə,GAZ,2757,2003,Yük maşını,Ağ,200000,Mexaniki,Arxa,0,163,2,Avropa,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,131,Dizel,0,0,28,5,2023
0,19900.0,Bakı,Kia,Optima,2011,Sedan,Ağ,222000,Avtomat,Ön,0,806,1,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,274,Benzin,0,0,27,5,2023
0,5700.0,Bakı,Opel,Vita,1997,Hetçbek,Boz,250000,Avtomat,Ön,0,222,1,Avropa,5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,90,Benzin,0,0,25,5,2023
0,11900.0,Bakı,Opel,Astra,2006,Hetçbek,Göy,155000,Mexaniki,Ön,0,604,1,Avropa,5,1,1,0,1,1,0,1,0,1,0,0,1,1,1,90,Benzin,0,0,28,5,2023
0,4900.0,Sumqayıt,LADA (VAZ),2107,2005,Sedan,Qara,245000,Mexaniki,Arxa,0,409,2,Rusiya,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,75,Benzin,0,0,28,5,2023
0,18300.0,Bakı,Toyota,Avensis,2007,Universal,Boz,157212,Mexaniki,Ön,0,555,1,Avropa,5,1,1,0,1,1,1,1,0,0,0,0,0,0,2,126,Dizel,0,0,28,5,2023
1,144500.0,Bakı,Lexus,RX 350,2023,Offroader / SUV,Ağ,0,Avtomat,Tam,0,726,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,0,1,2,350,Benzin,0,0,26,5,2023
0,5500.0,Sumqayıt,Nissan,Sunny,1998,Sedan,Boz,235000,Avtomat,Ön,0,187,1,Rəsmi diler,5,1,1,0,0,1,0,1,0,0,0,0,0,0,2,105,Dizel,0,0,28,5,2023
0,12800.0,Bakı,Opel,Astra,2006,Hetçbek,Mavi,274000,Mexaniki,Ön,0,335,1,Avropa,5,1,0,0,0,1,0,1,0,0,1,0,0,0,1,90,Benzin,0,0,28,5,2023
0,34850.0,Bakı,BMW,320,2016,Sedan,Yaş Asfalt,90582,Avtomat,Tam,0,3256,2,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,184,Benzin,0,0,24,5,2023
1,64430.0,Lənkəran,Toyota,RAV4,2023,Offroader / SUV,Ağ,0,Avtomat,Ön,0,1270,1,Rəsmi diler,7,1,1,0,1,1,1,1,1,1,1,1,0,0,2,175,Benzin,0,0,28,5,2023
1,18300.0,Bakı,Hyundai,i30,2009,Hetçbek,Gümüşü,216000,Avtomat,Ön,0,139,1,Avropa,5,1,1,0,1,1,1,1,1,0,1,0,0,0,1,116,Dizel,0,0,28,5,2023
1,94180.0,Bakı,Toyota,Highlander,2022,Offroader / SUV,Yaş Asfalt,0,Avtomat,Tam,0,2239,1,Avropa,7,1,1,1,1,1,1,1,0,1,1,1,1,0,2,249,Hibrid,0,0,26,5,2023
0,11900.0,Bakı,Mercedes,E 230,1996,Sedan,Göy,372000,Avtomat,Arxa,0,336,1,Avropa,5,1,1,1,1,1,1,1,0,0,0,0,0,0,2,150,Benzin,0,0,27,5,2023
0,13800.0,Bakı,Toyota,Auris,2008,Hetçbek,Gümüşü,174450,Mexaniki,Ön,0,492,1,Avropa,4,1,1,0,0,1,1,1,1,0,0,0,1,0,1,90,Dizel,0,0,27,5,2023
0,28500.0,Bakı,Hyundai,Elantra,2019,Sedan,Yaş Asfalt,84450,Avtomat,Ön,0,2125,1,Amerika,5,1,1,0,1,1,0,1,1,0,1,1,0,0,2,150,Benzin,0,0,28,5,2023
0,21900.0,Sumqayıt,Hyundai,Elantra,2013,Sedan,Göy,101355,Avtomat,Ön,0,225,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,0,0,1,150,Benzin,0,0,28,5,2023
0,68000.0,Bakı,BMW,530,2019,Sedan,Qara,51000,Avtomat,Arxa,0,620,2,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,0,0,2,249,Benzin,0,0,27,5,2023
0,19800.0,Bakı,Hyundai,Accent,2014,Sedan,Ağ,171000,Avtomat,Ön,0,5608,1,Rəsmi diler,5,1,1,0,1,1,1,1,1,0,1,1,1,0,1,140,Benzin,0,0,24,5,2023
0,13400.0,Bakı,Chevrolet,Cruze,2012,Sedan,Boz,321869,Avtomat,Ön,0,345,1,Amerika,5,1,1,1,1,1,0,1,0,0,1,0,0,0,1,140,Benzin,0,0,26,5,2023
0,3500.0,Lənkəran,LADA (VAZ),2107,1998,Sedan,Tünd qırmızı,14600,Mexaniki,Arxa,0,7556,2,Rusiya,5,1,0,0,0,0,0,0,0,0,1,1,0,0,1,65,Benzin,0,1,28,5,2023
0,1400.0,Sumqayıt,Tufan,M50,2022,Motosiklet,Qara,5000,Mexaniki,Arxa,0,182,1,Digər,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,80,Benzin,0,0,28,5,2023
0,15500.0,Bakı,Lexus,RX 330,2003,Offroader / SUV,Ağ,240000,Avtomat,Ön,0,333,2,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,233,Benzin,0,0,26,5,2023
0,4500.0,Şəki,Opel,Astra,1992,Hetçbek,Qırmızı,250000,Mexaniki,Ön,0,388,3,Digər,5,1,1,1,0,0,0,0,0,0,0,0,0,0,1,115,Benzin,0,0,27,5,2023
0,6200.0,Bakı,LADA (VAZ),2114,2007,Hetçbek,Boz,366000,Mexaniki,Ön,0,1027,1,Rusiya,4,0,0,0,0,1,0,0,0,0,1,0,1,0,1,81,Benzin,0,1,26,5,2023
0,79560.0,Bakı,Toyota,Land Cruiser,2013,Offroader / SUV,Qara,167000,Avtomat,Tam,0,10812,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,1,1,4,235,Dizel,0,0,28,5,2023
1,48900.0,Bakı,Kia,Carnival,2017,Minivan,Boz,217300,Avtomat,Ön,0,15141,1,Rəsmi diler,8,1,1,1,1,1,1,1,1,1,1,1,1,1,2,202,Dizel,0,0,27,5,2023
0,18400.0,Bakı,Ford,Transit,2011,Yük maşını,Ağ,189000,Mexaniki,Ön,0,4908,1,Avropa,3,1,1,0,1,1,0,1,0,0,0,0,0,1,2,115,Dizel,0,0,28,5,2023
1,52530.0,Bakı,Mercedes,E 400,2014,Sedan,Ağ,121000,Avtomat,Arxa,0,4853,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,3,333,Benzin,0,0,27,5,2023
1,22500.0,Sumqayıt,Toyota,Land Cruiser,2004,Offroader / SUV,Qara,463000,Avtomat,Tam,0,33124,1,Avropa,7,1,1,1,1,1,1,1,0,1,1,1,1,0,4,224,Benzin,0,0,28,5,2023
0,44200.0,Bakı,Lexus,IS 350,2014,Sedan,Ağ,200000,Avtomat,Arxa,0,1306,2,Koreya,4,1,1,1,1,1,1,1,1,1,1,1,1,1,3,306,Benzin,0,1,25,5,2023
0,13500.0,Gəncə,Mercedes,E 220,2000,Sedan,Göy,543000,Avtomat,Ön,0,649,2,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,143,Dizel,0,0,26,5,2023
0,26500.0,Bakı,Hyundai,Sonata,2015,Sedan,Qara,195213,Avtomat,Ön,0,5285,2,Amerika,4,1,1,1,1,1,1,1,1,0,1,1,1,1,2,274,Benzin,0,0,26,5,2023
0,15200.0,Bakı,Hyundai,i30,2008,Hetçbek,Gümüşü,160450,Mexaniki,Ön,0,527,1,Avropa,5,1,1,0,1,1,0,1,0,0,0,0,0,0,1,115,Dizel,0,0,28,5,2023
0,5300.0,Şəki,GAZ,31105,2006,Sedan,Gümüşü,134717,Mexaniki,Arxa,0,752,1,Rusiya,5,0,0,0,0,1,0,0,0,0,0,0,0,0,2,131,Benzin,0,0,27,5,2023
1,63410.0,Bakı,Toyota,Land Cruiser,2008,Offroader / SUV,Yaş Asfalt,290300,Avtomat,Tam,0,8133,2,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,0,0,4,286,Dizel,0,0,28,5,2023
0,32500.0,Bakı,Hyundai,Grand Santa Fe,2014,Offroader / SUV,Ağ,302000,Avtomat,Tam,0,663,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,0,1,3,249,Benzin,0,0,26,5,2023
0,11700.0,Bakı,Mercedes,E 280,1998,Sedan,Gümüşü,399000,Avtomat,Arxa,0,108,1,Avropa,5,1,1,1,0,1,1,1,1,1,1,1,0,0,2,204,Benzin,0,0,28,5,2023
0,12800.0,Bakı,Mercedes,C 240,1997,Sedan,Gümüşü,380000,Avtomat,Arxa,0,2353,2,Digər,5,1,1,0,0,1,0,1,0,0,1,1,1,1,2,170,Benzin,0,0,28,5,2023
0,18900.0,Sumqayıt,Hyundai,Sonata,2008,Sedan,Qızılı,187414,Avtomat,Ön,0,221,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,0,0,2,178,Benzin,0,0,27,5,2023
0,25000.0,Gəncə,Volvo,FH 12,1992,Yük maşını,Ağ,200000,Mexaniki,Arxa,0,180,2,Avropa,2,0,1,1,0,0,0,1,0,0,0,0,0,0,4,170,Dizel,1,0,27,5,2023
0,23800.0,Bakı,Honda,Accord,2013,Sedan,Qara,174000,Avtomat,Ön,0,3860,1,Rəsmi diler,5,1,1,1,1,1,1,1,0,1,1,1,1,0,2,180,Benzin,0,0,25,5,2023
0,10500.0,Bakı,Nissan,Maxima,2006,Sedan,Bej,380000,Avtomat,Ön,0,2619,1,Avropa,5,1,1,0,1,1,1,1,0,0,1,1,0,0,3,200,Benzin,0,0,27,5,2023
0,31000.0,Bakı,Kia,Soul,2015,Hetçbek,Gümüşü,171333,Avtomat,Ön,0,530,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,124,Benzin,0,0,28,5,2023
0,28900.0,Bakı,Ford,Explorer,2012,Offroader / SUV,Ağ,228000,Avtomat,Ön,0,2072,1,Amerika,7,1,1,1,1,1,1,1,1,1,1,1,1,1,2,240,Benzin,0,0,28,5,2023
0,25800.0,Bakı,Toyota,Prado,2003,Offroader / SUV,Qızılı,240000,Avtomat,Tam,0,1794,1,Rəsmi diler,7,1,1,1,0,1,1,1,1,1,1,1,1,0,4,249,Benzin,0,0,28,5,2023
0,13800.0,Bakı,Toyota,Auris,2008,Hetçbek,Gümüşü,280000,Mexaniki,Ön,0,566,1,Avropa,5,1,1,0,0,1,0,1,0,0,0,0,1,1,1,90,Dizel,0,0,25,5,2023
0,25700.0,Bakı,Hyundai,H-1,2009,Minivan,Ağ,114000,Mexaniki,Ön,0,2562,1,Avropa,12,1,1,0,1,1,0,1,0,0,0,0,1,0,2,159,Benzin,0,0,26,5,2023
0,23500.0,Bakı,Kia,Soul,2016,Hetçbek,Ağ,128104,Avtomat,Ön,0,168,2,Amerika,5,1,1,0,1,1,1,1,0,0,1,1,1,0,1,124,Benzin,1,1,27,5,2023
0,18500.0,Bakı,Audi,A6,2007,Sedan,Gümüşü,278000,Avtomat,Tam,0,108,1,Rəsmi diler,5,1,1,1,1,1,1,1,1,1,1,1,1,1,4,350,Benzin,0,0,28,5,2023
1,20800.0,Sumqayıt,Hyundai,Elantra,2011,Sedan,Qırmızı,206743,Avtomat,Ön,0,2734,1,Amerika,4,1,1,0,1,0,1,1,1,0,1,0,1,1,1,150,Benzin,0,0,26,5,2023
0,6000.0,Quba,LADA (VAZ),2106,2003,Sedan,Göy,48000,Mexaniki,Arxa,0,342,2,Digər,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,Benzin,0,0,25,5,2023
0,30900.0,Bakı,Kia,Sorento,2012,Offroader / SUV,Yaş Asfalt,150000,Avtomat,Ön,0,1461,1,Koreya,7,1,1,0,1,1,1,1,1,1,1,1,1,1,2,184,Dizel,0,0,28,5,2023
0,31960.0,Bakı,BMW,528,2012,Sedan,Yaş Asfalt,200000,Avtomat,Arxa,0,243,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,0,1,0,2,245,Benzin,0,0,27,5,2023
0,14700.0,Bakı,Toyota,Prius,2007,Liftbek,Qırmızı,170114,Avtomat,Ön,0,191,2,Amerika,5,1,1,0,1,1,1,1,1,1,0,1,0,1,1,76,Hibrid,0,0,26,5,2023
0,5000.0,Gəncə,Daewoo,Nexia,2010,Sedan,Qara,300000,Mexaniki,Ön,0,612,1,Digər,5,0,0,0,0,1,0,1,0,0,0,0,0,0,1,80,Benzin,0,0,27,5,2023
0,15000.0,Bakı,Toyota,Corolla,2006,Universal,Gümüşü,239322,Mexaniki,Ön,0,233,0,Avropa,5,1,1,0,1,1,0,1,0,0,0,0,0,0,1,90,Dizel,0,0,28,5,2023
0,8000.0,Bakı,Nissan,Tiida,2007,Sedan,Qara,248000,Mexaniki,Ön,0,2671,1,Rəsmi diler,5,1,0,0,0,1,0,1,0,0,0,0,1,0,1,110,Benzin,0,0,26,5,2023
0,5800.0,Bakı,Mercedes,C 250,1994,Sedan,Yaş Asfalt,390000,Avtomat,Arxa,0,6035,1,Amerika,5,1,1,1,0,1,0,0,0,0,0,0,0,0,2,150,Dizel,0,0,28,5,2023
1,7199.0,Bakı,Yamaha,FZ 25,2023,Motosiklet,Göy,0,Mexaniki,Arxa,0,4268,1,Avropa,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,21,Benzin,0,0,26,5,2023
1,64000.0,Bakı,Volkswagen,ID.4,2022,Offroader / SUV,Boz,0,Avtomat,Arxa,0,27505,1,Avropa,7,1,1,1,1,1,1,1,1,1,1,1,0,0,0,204,Elektro,0,0,10,5,2023
0,16500.0,Bakı,Opel,Astra,2015,Sedan,Ağ,240000,Avtomat,Ön,0,236,3,Rəsmi diler,5,1,1,0,0,1,0,1,0,0,0,0,0,0,1,170,Benzin,0,0,28,5,2023
0,19200.0,Bakı,Kia,Ceed,2012,Universal,Gümüşü,156000,Mexaniki,Ön,0,3680,2,Avropa,5,1,1,0,1,1,1,1,1,0,1,0,1,0,1,115,Dizel,0,0,26,5,2023
0,81600.0,Bakı,Toyota,Highlander,2021,Offroader / SUV,Qara,37000,Avtomat,Tam,0,5608,1,Avropa,7,1,1,0,1,1,1,1,1,1,1,1,1,1,2,243,Hibrid,0,0,26,5,2023
0,6000.0,Gəncə,LADA (VAZ),2107,2009,Sedan,Ağ,94999,Mexaniki,Arxa,0,529,1,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,Benzin,0,1,28,5,2023
1,72930.0,Bakı,Nissan,Xterra,2020,Offroader / SUV,Qara,0,Avtomat,Tam,0,50147,1,Avropa,7,1,1,0,1,1,1,1,0,0,1,1,0,0,2,165,Benzin,0,0,15,5,2023
0,12700.0,Bakı,Mercedes,C 240,2004,Sedan,Qara,300222,Avtomat,Arxa,0,2072,2,Amerika,4,1,1,1,1,1,1,1,1,1,1,1,1,1,2,170,Benzin,0,1,24,5,2023
0,7500.0,Bakı,Opel,Signum,2003,Hetçbek,Gümüşü,310000,Avtomat,Arxa,0,472,2,Avropa,4,1,1,0,1,1,1,1,1,1,1,0,0,0,2,155,Benzin,1,1,27,5,2023
1,135830.0,Bakı,Mercedes,G 63 AMG,2015,Offroader / SUV,Ağ,75700,Avtomat,Tam,0,1394,1,Rəsmi diler,7,1,1,1,1,1,1,1,1,1,1,1,0,0,5,544,Benzin,0,0,27,5,2023
1,27300.0,Sumqayıt,Mercedes,Vito 115,2009,Minivan,Gümüşü,323230,Mexaniki,Arxa,0,7814,1,Avropa,8,1,1,0,1,1,0,1,0,0,1,0,1,0,2,150,Dizel,0,0,28,5,2023
1,33660.0,Bakı,BMW,X6 M,2009,Offroader / SUV,Ağ,162000,Avtomat,Tam,0,6973,2,Avropa,5,1,1,1,1,1,1,1,1,1,1,1,1,0,4,555,Benzin,0,0,28,5,2023
0,14900.0,Sumqayıt,Toyota,Prius,2007,Liftbek,Mavi,181300,Avtomat,Ön,0,224,1,Amerika,5,1,1,0,1,1,1,1,0,0,1,1,1,0,1,76,Hibrid,0,0,25,5,2023
0,2800.0,Gəncə,LADA (VAZ),2106,1982,Sedan,Ağ,22000,Mexaniki,Arxa,0,463,1,Rusiya,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,65,Benzin,0,0,27,5,2023
0,16800.0,Bakı,Hyundai,Tucson,2005,Offroader / SUV,Boz,276600,Avtomat,Tam,0,521,0,Amerika,7,0,1,1,0,1,0,0,1,0,1,0,0,0,2,140,Dizel,0,0,28,5,2023
0,72930.0,Bakı,Mercedes,E 300,2017,Sedan,Boz,35000,Avtomat,Arxa,0,4178,1,Amerika,5,1,1,1,1,1,1,1,1,1,1,1,1,1,2,245,Benzin,0,0,26,5,2023
